year,movie,imdb_rating,imdb_votes,imdb_matched_title
2016,MSG: The Warrior Lion Heart,7.1,7497,MSG the Warrior: Lion Heart
2016,Madaari,7.6,16174,Madaari
2016,Mastizaade,2.5,3237,Mastizaade
2016,Mirzya,4.6,1969,Mirza's Lady
2016,Mission Tiger,5.8,15,Mission Tiger
2016,Moh Maya Money,5.8,483,Moh Maya Money
2016,Mohenjo Daro,5.6,13735,Mohenjo Daro
2016,Motu Patlu: King of Kings,6.5,256,Motu Patlu: King of Kings
2016,My Father Iqbal,7.5,20,My Father Iqbal
2016,Neerja,7.6,25211,Neerja
2016,Nil Battey Sannata,8.2,9809,The New Classmate
2016,OK Mein Dhokhe,5.4,12,Ok Mein Dhokhe
2016,One Night Stand,3.2,1569,One Night Stand
2016,Parched,7.5,6562,Parched
2016,Phobia,6.8,3518,Phobia
2016,Pink,8.0,52256,Pink
2016,Project Marathwada,6.5,103,Project Marathwada
2016,Raaz: Reboot,4.5,2371,Raaz Reboot
2016,Raman Raghav 2.0,7.3,17437,Psycho Raman
2016,Rebellious Flower,6.8,280,Rebellious Flower
2016,Rock On 2,4.9,2401,Rock on 2
2016,Rocky Handsome,6.8,10053,Rocky Handsome
2016,Rough Book,6.7,274,Rough Book
2016,Rustom,7.0,31439,Rustom
2016,Saala Khadoos,,,
2016,Saansein,,,
2016,Saat Uchakkey,5.6,1247,Saat Uchakkey
2016,Sanam Re,3.4,3831,Sanam Re
2016,Sanam Teri Kasam,7.6,23013,Sanam Teri Kasam
2016,Santa Banta Pvt Ltd,2.7,349,Santa Banta Pvt Ltd
2016,Sarbjit,7.4,5878,Sarbjit
2016,Shivaay,6.1,13550,Shivaay
2016,Shorgul,5.7,352,Shorgul
2016,Shortcut Safari,6.5,82,Shortcut Safari
2016,Sultan,7.1,59234,Sultan
2016,Te3n,7.2,15131,Te3n
2016,Teraa Surroor,2.7,993,Teraa Surroor
2016,Tere Bin Laden: Dead or Alive,4.4,1065,Tere Bin Laden: Dead or Alive
2016,The Blueberry Hunt,5.3,232,The Blueberry Hunt
2016,The Legend of Michael Mishra,4.4,685,The Legend of Michael Mishra
2016,Traffic,6.7,2851,Traffic
2016,Tum Bin II,4.8,1512,Tum Bin II
2016,Tutak Tutak Tutiya,5.4,951,Tutak Tutak Tutiya
2016,Udta Punjab,7.7,34153,Udta Punjab
2016,Umrika,6.6,1625,Umrika
2016,Veerappan,5.3,965,Veerappan
2016,Waarrior Savitri,,,
2016,Wah Taj,5.4,169,Wah Taj
2016,Wajah Tum Ho,4.5,1501,Wajah Tum Ho
2016,Wazir,7.1,20865,Wazir
2016,Yea Toh Two Much Ho Gayaa,3.6,131,Yea Toh Two Much Ho Gayaa
2016,Zubaan,6.0,564,Zubaan
2017,A Daughter's Tale Pankh,6.3,22,A Daughter's Tale: Pankh
2017,A Death in the Gunj,7.4,6858,A Death in the Gunj
2017,A Gentleman,6.3,8039,A Gentleman
2017,Aa Gaya Hero,2.3,413,Aa Gaya Hero
2017,Ajab Singh Ki Gajab Kahani,4.7,104,Ajab Singh Ki Gajab Kahani
2017,Ajji,6.8,2024,Ajji
2017,Aksar 2,3.6,517,Aksar 2
2017,Anaarkali of Aarah,6.1,2064,Anaarkali of Aarah
2017,Baadshaho,4.9,5573,Baadshaho
2017,Babuji Ek Ticket Bambai,7.3,11,Babuji Ek Ticket Bambai
2017,Babumoshai Bandookbaaz,6.8,2730,Babumoshai Bandookbaaz
2017,Bachche Kachche Sachche,,,
2017,Badrinath Ki Dulhania,6.1,14867,The Bride of Badrinath
2017,Bank Chor,6.0,3451,Bank Chor
2017,Bareilly Ki Barfi,7.5,28608,Seeking True Love
2017,Begum Jaan,5.6,3133,Begum Jaan
2017,Behen Hogi Teri,5.6,2749,Behen Hogi Teri
2017,Bhanwarey,6.9,66,Bhanwarey
2017,Bhoomi,5.4,2231,Bhoomi
2017,Chakallaspur,,,
2017,Chauhar,7.1,21,Chauhar
2017,Chef,5.7,2843,Chef
2017,Coffee with D,4.4,2652,Coffee with D
2017,Commando 2,5.5,4187,Commando 2
2017,Daddy,6.4,2266,Daddy
2017,Dear Maya,6.4,540,Dear Maya
2017,Dil Jo Na Keh Saka,5.3,124,Dil Jo Na Keh Saka
2017,Dobaara: See Your Evil,3.8,504,Dobaara: See Your Evil
2017,Ek Haseena Thi Ek Deewana Tha,2.4,194,Ek Haseena Thi Ek Deewana Tha
2017,Ek Thi Rani Aisi Bhi,,,
2017,Firangi,4.3,1436,Firangi
2017,Flat 211,5.2,95,Flat 211
2017,Fukrey Returns,6.5,6887,Fukrey Returns
2017,G Kutta Se,8.2,61,G Kutta Se
2017,Game Over,5.8,116,Game Over
2017,Golmaal Again,5.0,13421,Golmaal Again
2017,Guest iin London,5.4,2760,Guest iin London
2017,Gurgaon,6.4,2628,Gurgaon
2017,Half Girlfriend,4.7,8682,Half Girlfriend
2017,Hanuman: Da' Damdaar,5.3,318,Hanuman Da Damdaar
2017,Haraamkhor,6.3,4746,Haraamkhor
2017,Haseena Parkar,,,
2017,Hind Ka Napak Ko Jawab: MSG Lion Heart 2,,,
2017,Hindi Medium,7.9,36052,Hindi Medium
2017,ISIS: Enemies of Humanity,7.3,56,ISIS: Enemies of Humanity
2017,Indu Sarkar,6.0,2321,Indu Sarkar
2017,Irada,6.3,1614,Irada
2017,Ittefaq,7.2,17141,Ittefaq
2017,JD,5.9,30,JD
2017,Jab Harry Met Sejal,5.1,24264,Jab Harry Met Sejal
2017,Jagga Jasoos,6.4,13877,Jagga Jasoos
2017,Jattu Engineer,6.1,3442,Jattu Engineer
2017,Jeena Isi Ka Naam Hai,3.2,131,Jeena Isi Ka Naam Hai
2017,Jia aur Jia,4.5,222,Jia Aur Jia
2017,Jolly LLB 2,7.2,30913,Jolly LLB 2
2017,Judwaa 2,3.7,12753,Judwaa 2
2017,Julie 2,2.2,377,Julie 2
2017,Kaabil,7.2,33330,Kaabil
2017,Kadvi Hawa,7.9,1781,Dark Wind
2017,Laali Ki Shaadi Mein Laaddoo Deewana,3.3,163,Laali Ki Shaadi Mein Laaddoo Deewana
2017,Lipstick Under My Burkha,6.8,7862,Lipstick Under My Burkha
2017,Love You Family,4.5,18,Love You Family
2017,Lucknow Central,6.2,3188,Lucknow Central
2017,Maatr,4.7,558,Maatr
2017,Machine,2.8,1081,Machine
2017,Main Terrorist Nahi Hoon,,,
2017,Mantostaan,5.5,119,Mantostaan
2017,Mantra,5.4,239,Mantra
2017,Meri Pyaari Bindu,6.1,6746,Meri Pyaari Bindu
2017,Mirza Juuliet,4.4,183,Mirza Juuliet
2017,Mom,7.2,13270,Mom
2017,Mona Darling,4.5,303,Mona_Darling
2017,Monsoon Shootout,,,
2017,Mubarakan,5.6,4596,Mubarakan
2017,Mukti Bhawan,7.1,2585,Hotel Salvation
2017,Munna Michael,3.5,6121,Munna Michael
2017,Naam Shabana,6.2,8451,Naam Shabana
2017,Newton,7.6,22419,Newton
2017,Noor,4.1,1651,Noor
2017,Ok Jaanu,5.4,5758,OK Jaanu
2017,Panchlait,6.5,156,Panchlait
2017,Partition: 1947,,,
2017,Patel Ki Punjabi Shaadi,4.0,427,Patel Ki Punjabi Shaadi
2017,Phillauri,6.1,4310,Phillauri
2017,Poorna: Courage Has No Limit,,,
2017,Poster Boys,5.4,1862,Poster Boys
2017,Prakash Electronic,4.8,38,Prakash Electronic
2017,Qaidi Band,6.0,564,Qaidi Band
2017,Qarib Qarib Singlle,7.2,11630,Qarib Qarib Single
2017,Raabta,4.8,9673,Raabta
2017,Raag Desh,8.1,424,Raag Desh
2017,Raees,6.6,54915,Raees
2017,Ranchi Diaries,7.8,114,Ranchi Diaries
2017,Rangoon,5.6,5307,Rangoon
2017,Ribbon,6.9,1934,Ribbon
2017,Romeo-N-Bullet,4.1,11,Romeo N Bullet
2017,Rukh,6.3,684,Rukh
2017,Running Shaadi,6.4,2817,Running Shaadi
2017,Saanjh,7.1,215,Dusk
2017,Saankal,,,
2017,Sachin: A Billion Dreams,8.4,8658,Sachin - A Billion Dreams
2017,Sallu Ki Shaadi,3.7,55,Sallu Ki Shaadi
2017,Sarkar 3,5.0,2440,Sarkar 3
2017,Secret Superstar,7.7,32300,Secret Superstar
2017,Shaadi Mein Zaroor Aana,7.5,19939,Shaadi Mein Zaroor Aana
2017,Shab,4.3,264,Night
2017,Shreelancer,6.7,137,Shreelancer
2017,Shubh Mangal Saavdhan,6.9,12226,Shubh Mangal Savdhan
2017,Simran,5.2,4665,Simran
2017,Sniff,5.4,187,Sniff
2017,Sweetiee Weds NRI,3.4,297,Sweetiee Weds NRI
2017,Tera Intezaar,1.7,375,Tera Intezaar
2017,The Final Exit,6.9,62,The Final Exit
2017,The Ghazi Attack,7.5,16065,The Ghazi Attack
2017,The Great Leader Kanshiram,8.2,18,The Great Leader Kanshiram
2017,The House Next Door,,,
2017,The Window,8.8,13,The Window
2017,Thodi Thodi Si Manmaaniyan,5.9,49,Thodi Thodi Si Manmaaniyan
2017,Tiger Zinda Hai,5.9,36861,Tiger Zinda Hai
2017,Toilet: Ek Prem Katha,7.2,26002,Toilet: A Love Story
2017,Trapped,7.5,15063,Trapped
2017,Tu Hai Mera Sunday,7.7,2096,You Are My Sunday
2017,Tubelight,4.0,23986,Tubelight
2017,Tumhari Sulu,7.0,5819,Tumhari Sulu
2017,"U, Me Aur Ghar",6.5,69,"U, Me Aur Ghar"
2017,Wedding Anniversary,4.0,126,Wedding Anniversary
2017,Yadvi – The Dignified Princess,8.0,46,YADVI: The Dignified Princess
2018,102 Not Out,7.4,7878,102 Not Out
2018,1921,4.2,1656,1921
2018,2.0,6.0,30451,2.0
2018,3 Storeys,7.0,508,3 Storeys
2018,5 Weddings,3.6,721,5 Weddings
2018,Aiyaary,5.3,5574,Aiyaary
2018,Andhadhun,8.2,116411,Andhadhun
2018,Ascharyachakit!,4.9,1132,Ascharyachakit!
2018,Baaghi 2,4.7,12945,Baaghi 2
2018,Baazaar,6.5,6477,Baazaar
2018,Badhaai Ho,7.9,40826,Badhaai Ho
2018,Batti Gul Meter Chalu,5.9,6549,Batti Gul Meter Chalu
2018,Beyond the Clouds,6.9,2719,Beyond the Clouds
2018,Bhaiaji Superhit,3.9,713,"Brother, Superhit!"
2018,Bhavesh Joshi Superhero,7.6,11485,Bhavesh Joshi Superhero
2018,Bioscopewala,7.5,1087,Bioscopewala
2018,Blackmail,7.2,13462,Blackmail
2018,Brij Mohan Amar Rahe!,6.5,3029,Long Live Brij Mohan
2018,Daas Dev,5.1,341,Daas Dev
2018,Dassehra,3.7,387,Dassehra
2018,Dhadak,4.7,12876,Dhadak
2018,Dil Juunglee,3.8,587,Dil Juunglee
2018,Falooda,5.9,17,Falooda
2018,Fanney Khan,4.5,2494,Fanney Khan
2018,FryDay,5.3,992,FryDay
2018,Gali Guleiyan,7.0,1504,In the Shadows
2018,Genius,5.1,3849,Genius
2018,Gold,7.3,15550,Gold
2018,Halkaa,7.1,1025,Relief
2018,Happy Phirr Bhag Jayegi,4.6,1596,Happy Phirr Bhag Jayegi
2018,Hate Story IV,3.4,2015,Hate Story IV
2018,Helicopter Eela,5.5,1372,Helicopter Eela
2018,Hichki,7.5,15374,Hichki
2018,High Jack,5.3,355,High Jack
2018,Hope Aur Hum,6.3,473,Hope Aur Hum
2018,Hotel Milan,3.8,595,Hotel Milan
2018,Ishqeria,4.1,253,Ishqeria
2018,Jaane Kyun De Yaaron,5.1,46,Jaane Kyun De Yaaron
2018,Jalebi,6.1,3463,Jalebi
2018,Kaalakaandi,6.3,3577,Kaalakaandi
2018,Kaashi in Search of Ganga,5.3,451,Kaashi in Search of Ganga
2018,Karwaan,7.6,20536,Karwaan
2018,Kedarnath,6.8,16267,Kedarnath
2018,Khajoor Pe Atke,5.9,350,Khajoor Pe Atke
2018,Kuchh Bheege Alfaaz,7.4,1021,Kuchh Bheege Alfaaz
2018,Laila Majnu,7.6,9828,Laila Majnu
2018,Laxmi and Tikli Bomb,,,
2018,Love Sonia,7.4,2948,Love Sonia
2018,Love per Square Foot,7.1,9709,Love Per Square Foot
2018,Loveyatri,3.5,2733,Love Yatri
2018,Lust Stories,6.3,14095,Lust Stories
2018,Manmarziyaan,6.8,9749,Husband Material
2018,Manto,7.3,5023,Manto
2018,Mercury,6.0,1169,Mercury
2018,Meri Nimmo,7.0,389,Meri Nimmo
2018,Missing,5.8,2588,Missing
2018,Mitron,6.9,2837,Mitron
2018,Mohalla Assi,,,
2018,Mukkabaaz,8.0,9542,The Brawler
2018,Mulk,7.2,22509,Mulk
2018,My Birthday Song,5.6,313,My Birthday Song
2018,Namaste England,2.1,3090,Namaste England
2018,Nanu Ki Jaanu,5.3,1849,Nanu Ki Jaanu
2018,Nawabzaade,4.2,1197,Nawabzaade
2018,Nirdosh,4.4,712,Nirdosh
2018,October,7.6,20996,October
2018,Omerta,7.1,4097,Omerta
2018,Once Again,6.9,1319,Once Again
2018,Pad Man,7.8,32717,Pad Man
2018,Padmaavat,7.1,41121,Padmaavat
2018,Paltan,5.2,1319,Paltan
2018,Pari,6.6,7977,Pari
2018,Parmanu: The Story Of Pokhran,7.6,26705,Parmanu: The Story of Pokhran
2018,Pataakha,7.2,4906,Pataakha
2018,Phamous,3.9,376,Phamous
2018,Phir Se...,5.3,241,Phir Se...
2018,Pihu,6.7,3160,Pihu
2018,Raazi,7.7,37346,Raazi
2018,Race 3,1.9,50297,Race 3
2018,Raid,7.4,23777,Raid
2018,Rajma Chawal,5.7,2047,Rajma Chawal
2018,"Saheb, Biwi Aur Gangster 3",4.4,934,Saheb Biwi Aur Gangster 3
2018,Sanju,7.6,67548,Sanju
2018,Satyameva Jayate,5.7,8385,Satyameva Jayate
2018,Shaadi Teri Bajayenge Hum Band,6.1,196,Shaadi Teri Bajayenge Hum Band
2018,Simmba,5.5,24045,Simmba
2018,Sonu Ke Titu Ki Sweety,7.1,27196,Sonu Ke Titu Ki Sweety
2018,Soorma,7.3,6433,Soorma
2018,Stree,7.5,47923,Stree
2018,Sui Dhaaga,,,
2018,Thugs of Hindostan,4.1,23056,Thugs of Hindostan
2018,Tigers,6.8,1789,Tigers
2018,Toba Tek Singh,6.9,175,Toba Tek Singh
2018,Tumbbad,8.2,75389,Tumbbad
2018,Union Leader,7.1,493,Union Leader
2018,Veere Di Wedding,3.4,13773,Veere Di Wedding
2018,Veerey Ki Wedding,2.9,680,Veerey Ki Wedding
2018,Vodka Diaries,5.6,1722,Vodka Diaries
2018,When Obama Loved Osama,4.8,47,When Obama Loved Osama
2018,Yamla Pagla Deewana: Phir Se,4.4,1548,Yamla Pagla Deewana Phir Se
2018,Zero,5.2,33278,Zero
2018,Zoo,5.5,2459,Zoo
2019,22 Yards,5.1,1749,22 Yards
2019,377 Ab Normal,5.4,146,377 AbNormal
2019,72 Hours: Martyr Who Never Died,5.5,401,72 Hours: Martyr Who Never Died
2019,Albert Pinto Ko Gussa Kyun Aata Hai?,5.1,1736,Albert Pinto Ko Gussa Kyun Aata Hai?
2019,Amavas,2.9,428,Amavas
2019,Arjun Patiala,4.4,1746,Arjun Patiala
2019,Article 15,8.1,41487,Article 15
2019,Badla,7.8,34810,Badla
2019,Badnaam Gali,6.9,1562,Badnaam Gali
2019,Bala,7.3,18125,Bala
2019,Barot House,7.1,2124,Barot House
2019,Batla House,7.2,13273,Batla House
2019,Battalion 609,2.7,154,Battalion 609
2019,Bharat,4.7,33685,Bharat
2019,Blackboard vs Whiteboard,5.7,67,Blackboard vs Whiteboard
2019,Blank,6.1,1312,Blank
2019,Bombairiya,4.6,507,Bombairiya
2019,Bypass Road,5.4,1178,Bypass Road
2019,Cabaret,3.2,274,Cabaret
2019,Chappad Phaad Ke,,,
2019,Chhichhore,8.3,72911,Chhichhore
2019,Chhoriyan Chhoron Se Kam Nahi Hoti,,,
2019,Chhota Bheem Kung Fu Dhamaka,5.3,272,Chhota Bheem Kung Fu Dhamaka
2019,Chicken Curry Law,4.5,225,Chicken Curry Law
2019,Chopsticks,6.5,5616,Chopsticks
2019,Commando 3,5.9,4836,Commando 3
2019,Dabangg 3,3.0,23120,Dabangg 3
2019,De De Pyaar De,6.5,11158,De De Pyaar De
2019,Dosti Ke Side Effects,3.4,58,Dosti Ke Side Effects
2019,Dream Girl,7.0,18646,Dream Girl
2019,Drive,3.2,8601,Drive
2019,Ek Ladki Ko Dekha Toh Aisa Laga,5.6,5091,Ek Ladki Ko Dekha Toh Aisa Laga
2019,Evening Shadows,7.2,643,Evening Shadows
2019,Family of Thakurganj,5.3,979,Family of Thakurganj
2019,Fraud Saiyaan,4.3,958,Fraud Saiyaan
2019,Ghost,3.8,1697,Ghost
2019,Gone Kesh,6.8,2789,Gone Kesh
2019,Good Newwz,6.8,23908,Good Newwz
2019,Goopi Gawaiya Bagha Bajaiya,,,
2019,Gully Boy,7.9,47397,Gully Boy
2019,Gunwali Dulhaniya,3.8,32,Gunwali Dulhaniya
2019,Hamid,7.7,1484,Hamid
2019,Happi,7.4,91,Happi
2019,House Arrest,5.5,1911,House Arrest
2019,Housefull 4,3.7,16315,Housefull 4
2019,Hum Chaar,6.6,7902,Hum Chaar
2019,Hume Tumse Pyaar Kitna,4.4,166,Hume Tumse Pyaar Kitna
2019,India's Most Wanted,4.7,2486,India's Most Wanted
2019,Jabariya Jodi,4.0,1976,Jabariya Jodi
2019,Jacqueline I Am Coming,8.2,32,Jacqueline I Am Coming
2019,Jai Chhathi Maa,7.5,17,Jai Chhathi Maa
2019,Jaoon Kahan Bata Ae Dil,,,
2019,Jhalki,6.9,1473,Jhalki
2019,Jhootha Kahin Ka,4.6,426,Jhootha Kahin Ka
2019,Judgementall Hai Kya,5.9,7208,Judgementall Hai Kya
2019,Junglee,5.6,2532,Junglee
2019,Kabir Singh,7.0,45648,Kabir Singh
2019,Kalank,3.8,22099,Kalank
2019,Kanpuriye,6.0,1647,Kanpuriye
2019,Keep Safe Distance,,,
2019,Kesari,7.4,26200,Kesari
2019,Khamoshi,3.4,374,Khamoshi
2019,Khandaani Shafakhana,4.4,1427,Khandaani Shafakhana
2019,Kissebaaz,4.5,321,Kissebaaz
2019,Laal Kaptaan,7.2,5766,Laal Kaptaan
2019,Line of Descent,4.6,662,Line of Descent
2019,Luka Chuppi,6.4,15600,Luka Chuppi
2019,Made in China,6.3,5273,Made in China
2019,Main Zaroor Aaunga,4.0,74,Main Zaroor Aaunga
2019,Malaal,5.9,1551,Malaal
2019,Manikarnika: The Queen of Jhansi,6.4,16711,Manikarnika: The Queen of Jhansi
2019,Mard Ko Dard Nahi Hota,,,
2019,Mardaani 2,7.3,12117,Mardaani 2
2019,Marjaavaan,3.8,5090,Marjaavaan
2019,Marne Bhi Do Yaaron,5.1,109,Marne Bhi Do Yaaron
2019,Marudhar Express,4.8,2869,Marudhar Express
2019,Mere Pyare Prime Minister,6.8,728,Mere Pyare Prime Minister
2019,Milan Talkies,5.2,441,Milan Talkies
2019,Mission Mangal,6.6,20690,Mission Mangal
2019,Moothon,7.3,2405,The Elder One
2019,Motichoor Chaknachoor,5.8,3474,Motichoor Chaknachoor
2019,Music Teacher,6.3,822,Music Teacher
2019,Notebook,7.1,3753,Notebook
2019,Officer Arjun Singh IPS Batch 2000,,,
2019,One Day: Justice Delivered,5.1,2779,One Day: Justice Delivered
2019,P Se Pyaar F Se Faraar,5.2,1104,P Se Pyaar F Se Faraar
2019,PM Narendra Modi,3.0,9250,PM Narendra Modi
2019,Pagalpanti,3.4,3220,Pagalpanti
2019,Pal Pal Dil Ke Paas,4.6,1415,Pal Pal Dil Ke Paas
2019,Panipat,5.3,6439,Panipat
2019,Pati Patni Aur Woh,5.8,9254,Pati Patni Aur Woh
2019,Photograph,6.8,6701,Photograph
2019,Posham Pa,6.3,652,Posham Pa
2019,Pranaam,4.3,598,Pranaam
2019,Prassthanam,5.8,1757,Prassthanam
2019,Ram Ki Janmabhoomi,4.4,218,Ram Ki Janmabhoomi
2019,Rangeela Raja,1.9,310,Rangeela Raja
2019,Risknamaa,8.3,43,Risknamaa
2019,Romeo Akbar Walter,6.7,6646,Romeo Akbar Walter
2019,SP Chauhan,5.0,1462,S.P. Chauhan
2019,Saaho,5.1,26832,Saaho
2019,Saand Ki Aankh,7.5,6196,Saand Ki Aankh
2019,Salt Bridge,6.0,121,Salt Bridge
2019,Satellite Shankar,6.3,1315,Satellite Shankar
2019,Section 375,8.1,21338,Section 375
2019,Setters,5.4,331,Setters
2019,Sonchiriya,7.9,13596,Sonchiriya
2019,Soni,7.1,3174,Soni
2019,Student of the Year 2,2.3,23654,Student of the Year 2
2019,Super 30,7.9,42330,Super 30
2019,Thackeray,5.4,3937,Thackeray
2019,The Accidental Prime Minister,6.0,8558,The Accidental Prime Minister
2019,The Body,5.5,5137,The Body
2019,The Fakir of Venice,,,
2019,The Sholay Girl,7.2,135,The Sholay Girl
2019,The Sky Is Pink,7.6,10760,The Sky Is Pink
2019,The Tashkent Files,8.0,39087,The Tashkent Files
2019,The Zoya Factor,4.4,2906,The Zoya Factor
2019,Total Dhamaal,4.3,8956,Total Dhamaal
2019,Ujda Chaman,6.9,5908,Ujda Chaman
2019,Upstarts,6.7,1009,Upstarts
2019,Uri: The Surgical Strike,8.2,83865,Uri: The Surgical Strike
2019,War,6.6,40191,War
2019,Why Cheat India,6.1,3147,Why Cheat India
2019,Yaaram,4.8,57,#Yaaram
2019,Yeh Hai India,3.6,344,Yeh Hai India
2019,Yeh Saali Aashiqui,7.8,5102,Yeh Saali Aashiqui
2019,Yours Truly,5.8,141,Yours Truly
2020,AK vs AK,6.9,15852,AK vs AK
2020,Angrezi Medium,7.2,19267,Angrezi Medium
2020,Anwar Ka Ajab Kissa,,,
2020,Ateet,4.4,268,Ateet
2020,Atkan Chatkan,7.6,4273,Atkan Chatkan
2020,Axone,6.8,2520,Axone
2020,Baaghi 3,2.3,17991,Baaghi 3
2020,Bahut Hua Samman,,,
2020,Bamfaad,5.8,2273,Bamfaad
2020,Beautiful,7.2,105,Beautiful
2020,Bhangra Paa Le,6.3,448,Bhangra Paa Le
2020,Bhonsle,6.8,1803,Bhonsle
2020,Bhoot – Part One: The Haunted Ship,5.4,6228,Bhoot: Part One - The Haunted Ship
2020,Bulbbul,6.6,16592,Bulbbul
2020,Bunker,7.0,99,Bunker
2020,Captain Vidyut,6.9,23,Captain Vidyut
2020,Cargo,5.6,3205,Cargo
2020,Chaman Bahaar,6.9,11293,Chaman Bahaar
2020,Chhalaang,6.6,20488,Chhalaang
2020,Chhapaak,5.4,28158,Chhapaak
2020,Chintu Ka Birthday,7.6,4910,Chintu Ka Birthday
2020,Chippa,6.6,1222,Chippa
2020,Choked,5.7,6013,Choked
2020,Class of '83,5.8,6242,Class of '83
2020,Comedy Couple,7.2,3646,Comedy Couple
2020,Coolie No. 1,4.2,74738,Coolie No. 1
2020,Court Martial,7.0,327,Court Martial
2020,Darbaan,7.3,977,Darbaan
2020,Dheet Patangey,7.1,99,Dheet Patangey
2020,Dil Bechara,8.3,137771,Dil Bechara
2020,Dolly Kitty Aur Woh Chamakte Sitare,5.2,8018,Dolly Kitty and Those Twinkling Stars
2020,Doordarshan,6.1,4462,Doordarshan
2020,Durgamati,,,
2020,Eeb Allay Ooo!,7.2,1916,Eeb Allay Ooo!
2020,Ghoomketu,4.9,4996,Ghoomketu
2020,Ghost Stories,4.5,6300,Ghost Stories
2020,Ginny Weds Sunny,5.7,6092,Ginny Weds Sunny
2020,Guilty,5.4,4983,Guilty
2020,Gul Makai,2.7,314,Gul Makai
2020,Gulabo Sitabo,6.3,14113,Gulabo Sitabo
2020,Gunjan Saxena: The Kargil Girl,5.6,36285,Gunjan Saxena: The Kargil Girl
2020,Guns of Banaras,5.8,262,Guns of Banaras
2020,Hacked,4.4,1936,Hacked
2020,Halahal,7.0,2091,Halahal
2020,Half Widow,,,
2020,Happy Hardy and Heer,5.2,1227,Happy Hardy and Heer
2020,Haunted Hills,7.5,88,Haunted Hills
2020,Indoo Ki Jawani,3.4,6858,Indoo Ki Jawani
2020,It's My Life,5.2,201,It's My Life
2020,Jai Mummy Di,3.8,1152,Jai Mummy Di
2020,Jawaani Jaaneman,6.5,8719,Jawaani Jaaneman
2020,Kaali Khuhi,3.7,1553,Kaali Khuhi
2020,Kaamyaab,7.7,4665,Har Kisse Ke Hisse: Kaamyaab
2020,Kaanchli Life in a Slough,5.0,132,Kaanchli Life in a Slough
2020,Kadakh,6.9,2127,Kadakh
2020,Kasaai,6.4,45,Kasaai
2020,Khaali Peeli,2.6,10237,Khaali Peeli
2020,Khawab Sare Jhoothey,,,
2020,Khuda Haafiz,7.1,22843,Khuda Haafiz
2020,Laxmii,2.6,59808,Laxmii
2020,London Confidential,5.9,4119,London Confidential
2020,Lootcase,7.5,19633,Lootcase
2020,Love Aaj Kal,4.7,11148,Love Aaj Kal
2020,Ludo,7.6,46190,Ludo
2020,Malang,,,
2020,Maska,5.9,1634,Maska
2020,Mee Raqsam,6.7,631,Mee Raqsam
2020,Mrs. Serial Killer,4.0,19165,Mrs. Serial Killer
2020,Namumkin Tere Bin Jeena,5.0,26,Namumkin Tere Bin Jeena
2020,Nirvana Inn,5.8,297,Nirvana Inn
2020,O Pushpa I Hate Tears,4.0,26,O Pushpa I Hate Tears
2020,Omprakash Zindabad,5.9,35,Omprakash Zindabad
2020,Operation Parindey,4.7,442,Operation Parindey
2020,Pagleaazam,6.7,15,Pagleaazam
2020,Panga,6.8,8191,Panga
2020,Pareeksha,8.0,4920,Pareeksha
2020,Pepper Chicken,5.3,454,Pepper Chicken
2020,Raat Akeli Hai,7.2,22746,Raat Akeli Hai
2020,Ram Singh Charlie,7.9,1771,Ram Singh Charlie
2020,Sab Kushal Mangal,4.1,332,Sab Kushal Mangal
2020,Sadak 2,1.2,97185,Sadak 2
2020,Sayonee,5.9,1915,Sayonee
2020,Serious Men,6.8,8680,Serious Men
2020,Shakeela,3.4,755,Shakeela
2020,Shakuntala Devi,6.2,10086,Shakuntala Devi
2020,Shikara,3.4,15619,Shikara
2020,Shimla Mirchi,4.7,1895,Shimla Mirchi
2020,Shubh Mangal Zyada Saavdhan,5.8,11240,Shubh Mangal Zyada Saavdhan
2020,Shukranu,6.4,926,Shukranu
2020,Sir,7.7,9595,Sir
2020,Street Dancer 3D,3.8,8753,Street Dancer 3D
2020,Suraj Pe Mangal Bhari,6.0,5407,Suraj Pe Mangal Bhari
2020,Taish,7.3,6264,Taish
2020,Tanhaji,,,
2020,Thappad,7.0,27868,Thappad
2020,The Hundred Bucks,6.4,31,The Hundred Bucks
2020,The Pickup Artist,5.4,221,The Pickup Artist
2020,Torbaaz,5.3,20780,Torbaaz
2020,Unlock,,,
2020,Unpaused,7.0,2757,Unpaused
2020,Virgin Bhanupriya,2.5,3893,Virgin Bhanupriya
2020,What Are the Odds,5.3,915,What Are the Odds?
2020,Yaara,5.9,6736,Yaara
2020,Yahan Sabhi Gyani Hain,4.8,315,Yahan Sabhi Gyani Hain
2020,Yeh Ballet,7.5,1645,Yeh Ballet
2021,12 'O' Clock,3.3,328,12 O'Clock
2021,14 Phere,6.3,5547,14 Phere
2021,200 – Halla Ho,7.4,1984,200: Halla Ho
2021,420 IPC,6.6,1598,420 IPC
2021,83,7.5,43029,'83
2021,99 Songs,6.5,2417,99 Songs
2021,Aa Bhi Ja O Piya,7.1,1374,Aa Bhi Ja O Piya
2021,Aafat-E-Ishq,4.5,466,Aafat-e-Ishq
2021,Ahaan,7.0,398,Ahaan
2021,Ajeeb Daastaans,6.7,7226,Ajeeb Daastaans
2021,Ankahi Kahaniya,5.6,1076,Ankahi Kahaniya
2021,Antim: The Final Truth,6.1,43393,Antim: The Final Truth
2021,Atrangi Re,6.5,29360,Atrangi Re
